index_x,coach,year,actual_decision,predicted_go_rate,fourth_down_plays,fourth_down_aggression,index_y,actual_pass,predicted_pass_rate,run_pass_plays,pass_heavy_aggression,index_x.1,actual_beyond,predicted_beyond_rate,pass_plays,deep_pass_aggression,index_y.1,actual_two_point,predicted_two_point_rate,conversion_attempts,two_point_aggression,composite_aggression,fourth_down_aggression_zscore,pass_heavy_aggression_zscore,deep_pass_aggression_zscore,two_point_aggression_zscore,composite_aggression_zscore,total_plays,season_number,annual_war,annual_games,cumulative_war,cumulative_games,win_pct,predicted_impact,predicted_replacement,total_seasons
469,Mike Zimmer,2016,0.1705426356589147,0.16383833,129,0.0067043087279149,469,0.6421663442940039,0.57321674,1034,0.0689496079773229,469,0.3100511073253833,0.35762382,587,-0.0475727082111157,469,0.0833333333333333,0.09343286,36,-0.010099525252978,0.004495420810286,0.2592459118583386,1.2692385578766068,-1.1202098813012686,-0.2810324966346227,0.061137031474128,1786,3,-0.0386207699775695,-0.617932319641112,0.1718941330909729,2.7503061294555664,0.5,-0.011192501,0.53862077,8
36,Ben McAdoo,2016,0.1554054054054054,0.14564928,148,0.009756121281031,36,0.6365280289330922,0.6077655,1106,0.0287625331559621,36,0.3800623052959501,0.39436162,642,-0.014299309885019,36,0.027027027027027,0.04043887,37,-0.0134118448036748,0.0027018749370748,0.3720122794253958,0.2435387921685749,-0.2055637909051976,-0.3610694312945882,-0.0393923690867299,1933,1,0.1017444133758544,1.6279106140136703,0.1017444133758544,1.6279106140136703,0.6875,-0.056721926,0.5857556,2
519,Rex Ryan,2016,0.1363636363636363,0.16944124,110,-0.033077601682056,519,0.5751765893037336,0.5718265,991,0.0033500717217939,519,0.4081632653061224,0.36241254,441,0.0457507232014013,519,0.0833333333333333,0.09049123,48,-0.0071578944722811,0.0022163246922145,-1.210720363504826,-0.4050666575924996,1.4451400972988349,-0.2099526666288338,-0.0666077728224522,1590,8,-0.100916581916809,-1.614665310668944,-0.2487977917671202,-3.980764668273923,0.4667,-0.030812323,0.5676166,8
189,Hue Jackson,2016,0.1567164179104477,0.16658393,134,-0.0098675075751631,189,0.6761252446183953,0.6496644,1022,0.0264608426103386,189,0.368141592920354,0.3795634,565,-0.0114217982882947,189,0.1379310344827586,0.1351009,29,0.002830133355897,0.0020004175256944,-0.3530929837853634,0.1847924548481114,-0.1264644243115216,0.0313921427805268,-0.0787095084687191,1750,2,-0.3062831163406372,-4.900529861450195,-0.2790974974632264,-4.465559959411623,0.0625,-0.052609026,0.36878312,4
48,Bill Belichick,2016,0.108695652173913,0.12394289,138,-0.0152472370992536,48,0.6009036144578314,0.5610937,1328,0.0398099264466619,48,0.3704775687409551,0.37760144,691,-0.0071238759802668,48,0.064516129032258,0.076856084,62,-0.0123399551356992,0.0012747145578605,-0.5518773279632228,0.5255028007540491,-0.0083196590147172,-0.3351689219972879,-0.1193856268949265,2219,22,0.265707790851593,4.251324653625488,2.3365393280982967,37.38462924957275,0.875,0.101477385,0.6092922,29
213,Jay Gruden,2016,0.1359223300970873,0.15656747,103,-0.0206451391421475,213,0.6439539347408829,0.6051826,1042,0.0387713466404495,213,0.3625827814569536,0.38017476,604,-0.0175919745931562,213,0.0930232558139534,0.08885369,43,0.0041695687659951,0.0011759504177852,-0.7513331579873944,0.4989949977194554,-0.2960752220721392,0.0637574694823878,-0.1249214205130205,1792,3,-0.0589289582252502,-0.9428633316040032,-0.0432929015636444,-0.6926864250183103,0.5312,-0.061385572,0.59012896,6
199,Jack Del Rio,2016,0.1301369863013698,0.12851296,146,0.001624022648759,199,0.6259673258813414,0.61897975,1163,0.0069875738175901,199,0.3724569640062597,0.37455192,639,-0.0020949580766412,199,0.1458333333333333,0.15349013,48,-0.0076567927996317,-0.0002850386024809,0.0715261887832909,-0.3122262340482221,0.129919304567983,-0.2220077513563101,-0.2068107954250683,1996,11,0.0785288214683532,1.2564611434936512,-0.2445094106674192,-3.912150570678708,0.75,-0.013867557,0.6714712,12
227,Jeff Fisher,2016,0.1466666666666666,0.14187846,150,0.0047882107893625,227,0.6371859296482412,0.60830456,995,0.0288813694637624,227,0.3158878504672897,0.36746553,535,-0.051577675398265,227,0.0416666666666666,0.035586562,24,0.006080104659001,-0.0029569976215347,0.1884449040399981,0.2465718662007158,-1.23030165924322,0.1099225311841992,-0.3565758181773033,1704,21,-0.0171454928398132,-0.2743278854370112,0.0904368295669554,1.4469892730712874,0.3077,-0.031256527,0.3248455,21
594,Todd Bowles,2016,0.1507936507936507,0.17408161,126,-0.0232879578594177,594,0.6187258687258688,0.60785854,1036,0.0108673300982442,594,0.4145454545454545,0.38422993,550,0.0303155262903733,594,0.037037037037037,0.07109129,27,-0.0340542498010176,-0.0040398378179544,-0.8489869495285877,-0.2132027264712059,1.0208449179845949,-0.8598603223030727,-0.417269708127477,1739,2,0.0284360349178314,0.4549765586853024,-0.0050462782382965,-0.080740451812744,0.3125,0.03069681,0.28406397,7
235,Jim Caldwell,2016,0.1206896551724138,0.15019263,116,-0.0295029780988035,235,0.6837209302325581,0.6144213,1075,0.0692996221919391,235,0.3226324237560192,0.36825976,623,-0.0456273340011676,235,0.0571428571428571,0.068688594,35,-0.0115457366619791,-0.0043441066425027,-1.078635803956322,1.2781720147037634,-1.0667338612672466,-0.3159778955537486,-0.434324171577824,1849,6,-0.0281609296798706,-0.4505748748779296,0.4081588685512543,6.530541896820069,0.5625,-0.021982253,0.5906609,7
411,Mike McCoy,2016,0.1545454545454545,0.17399602,110,-0.0194505618377165,411,0.619678334910123,0.6063518,1057,0.0133265420977756,411,0.3592400690846287,0.3758428,579,-0.0166027405924953,411,0.0416666666666666,0.05170506,48,-0.0100383919974168,-0.0081912880824632,-0.7071927853222422,-0.1504359492683788,-0.2688823576005327,-0.2795553087286813,-0.6499611674220517,1794,4,-0.1338861584663391,-2.142178535461426,0.0204602181911468,0.32736349105835,0.3125,0.011500835,0.44638616,4
99,Chip Kelly,2016,0.1357142857142857,0.15845454,140,-0.0227402516773768,99,0.6005859375,0.6299897,1024,-0.0294037461280822,99,0.3897959183673469,0.39560086,490,-0.0058049369831474,99,0.0555555555555555,0.045372486,36,0.0101830694410536,-0.0119414663368882,-0.8287488662361827,-1.241046470604526,0.0279364031212622,0.2090641505681746,-0.8601610722835336,1690,4,-0.2594231963157654,-4.150771141052246,-0.2455897092819212,-3.929435348510741,0.125,-0.028268576,0.3844232,4
274,John Fox,2016,0.1351351351351351,0.15335079,111,-0.0182156502395062,274,0.6261216350947159,0.6301624,1003,-0.0040407827939255,274,0.3842010771992818,0.37572825,557,0.0084728276494161,274,0.0,0.037175614,32,-0.0371756143867969,-0.0127398049427031,-0.6615620354734635,-0.5937043670762984,0.4204151476361324,-0.935283133894242,-0.9049084649685432,1703,15,-0.0416342169046402,-0.6661474704742432,0.5923294872045517,9.477271795272827,0.1875,0.00078730285,0.22913422,16
207,Jason Garrett,2016,0.0849056603773584,0.11400965,106,-0.0291039881841191,207,0.5520361990950227,0.5601722,1105,-0.0081360011079192,207,0.3706563706563706,0.36568686,518,0.0049695069955582,207,0.0588235294117647,0.09341534,51,-0.0345918128595632,-0.0167155737890108,-1.0638928790250686,-0.6982271392327309,0.3241130354187048,-0.8728496787748473,-1.1277528677003443,1780,6,0.1582468152046203,2.531949043273925,0.0695894956588745,1.1134319305419922,0.8125,0.0006221533,0.6542532,9
1,Adam Gase,2016,0.088,0.08972331,125,-0.0017233113646507,1,0.5816733067729084,0.610853,1004,-0.0291797096035869,1,0.3411764705882353,0.3923553,510,-0.0511788224472719,1,0.0666666666666666,0.054197554,45,0.01246911312143,-0.0174031825735198,-0.0521598801204077,-1.2353283582087775,-1.2193376666659208,0.2643027608156762,-1.1662937826329007,1684,1,0.097877025604248,1.566032409667968,0.097877025604248,1.566032409667968,0.625,0.020075321,0.527123,5
576,Sean Payton,2016,0.1574074074074074,0.21801092,108,-0.0606035098985389,576,0.6471631205673759,0.62242544,1128,0.0247376835938041,576,0.3278195488721804,0.3743124,665,-0.0464928519456906,576,0.0909090909090909,0.078497075,55,0.0124120163646611,-0.017486665471441,-2.227819752649045,0.1408120505167743,-1.090525918705056,0.2629231084841701,-1.170973052792897,1956,10,0.0103679895401,0.1658878326416,0.6437469422817229,10.299951076507568,0.4375,0.010801852,0.427132,17
16,Andy Reid,2016,0.1240875912408759,0.1389968,137,-0.0149092035789559,16,0.6290322580645161,0.58734787,1054,0.0416843929598408,16,0.3160621761658031,0.38369405,579,-0.0676318765304249,16,0.0697674418604651,0.10129113,43,-0.0315236856424531,-0.0180950931979982,-0.5393867796295928,0.573345045354873,-1.6716125273442837,-0.7987132635389899,-1.205075818464504,1813,18,0.1427305936813354,2.2836894989013663,0.7902845657348632,12.64455305175781,0.75,0.041541755,0.6072694,26
363,Marvin Lewis,2016,0.0737704918032786,0.114624,122,-0.0408535092824795,363,0.6105947955390335,0.5912842,1076,0.0193105800887466,363,0.3529411764705882,0.38024154,561,-0.0273003665839924,363,0.0,0.02693805,35,-0.0269380491226911,-0.0189453362251041,-1.4980449744942876,0.0022954050939563,-0.562947354922075,-0.6879086491625377,-1.25273248736975,1794,14,-0.1494144118309021,-2.390630589294433,-0.2509091843605043,-4.01454694976807,0.4062,-0.016591966,0.5556144,16
60,Bill O'Brien,2016,0.1656441717791411,0.17329308,163,-0.0076489121270326,60,0.6008032128514056,0.5867618,1245,0.0140414402188067,60,0.3627906976744186,0.38004127,645,-0.0172505737737167,60,0.0,0.06924126,29,-0.0692412629723548,-0.0200248271635743,-0.271114505280501,-0.1321895145998633,-0.2866905201640867,-1.7100985408593807,-1.3132386492562,2082,3,0.1644665598869323,2.6314649581909166,0.4356999099254606,6.9711985588073695,0.5625,0.01688525,0.39803344,7
146,Doug Pederson,2017,0.204225352112676,0.18807496,142,0.0161503908080114,146,0.6001540832049307,0.5690639,1298,0.0310901813036855,146,0.4,0.3822893,670,0.0177107095718384,146,0.171875,0.041161187,64,0.1307138130068779,0.0489162736726033,0.6082845062586184,0.3029476486325857,0.674353519096589,3.121497899680815,2.550954424689391,2174,2,0.1931413412094116,3.090261459350585,0.1528004407882691,2.4448070526123056,0.8125,-0.00709939,0.61935866,8
136,Dirk Koetter,2017,0.0754716981132075,0.105104186,106,-0.0296324875276043,136,0.6635601118359739,0.6304946,1073,0.0330655172619992,136,0.4900332225913621,0.38832808,602,0.1017051471824265,136,0.1842105263157894,0.153544,38,0.0306665324851086,0.0339511773504825,-1.0834212577144968,0.3533643967697266,2.9832605691855045,0.7040144620264924,1.7121511439543975,1819,2,-0.0889386236667633,-1.423017978668213,-0.073173075914383,-1.170769214630128,0.3125,-0.07373342,0.40143862,3
500,Pete Carroll,2017,0.0769230769230769,0.0924775,130,-0.0155544235156132,500,0.6692160611854685,0.5977145,1046,0.0715015774475229,500,0.4029038112522686,0.37001866,551,0.0328851502300823,500,0.1162790697674418,0.09525165,43,0.021027420149293,0.0274649310778212,-0.5632280566649083,1.334372795671064,1.0914808195900998,0.4711006406412802,1.348592865674479,1770,12,0.0494588017463684,0.7913408279418944,0.3021062397480009,4.833699835968014,0.5625,0.018671393,0.5130412,18
88,Bruce Arians,2017,0.1164383561643835,0.12860778,146,-0.0121694235769036,88,0.6455122393472348,0.61433345,1103,0.0311787885530148,88,0.4623115577889447,0.38536087,597,0.0769506910038952,88,0.0714285714285714,0.065238856,28,0.0061897156494004,0.0255374429073517,-0.4381502084486923,0.305209182602924,2.302790052117324,0.1125711064627425,1.2405559131439508,1874,5,0.1635200083255767,2.616320133209227,0.5438409960746763,8.70145593719482,0.5,0.08114651,0.33648,8
453,Mike Tomlin,2017,0.1176470588235294,0.12914053,119,-0.0114934672327602,453,0.6251082251082251,0.57321614,1155,0.0518920848379919,453,0.4031007751937984,0.3853562,645,0.0177445873733638,453,0.0816326530612244,0.07655795,49,0.005074703875853,0.0158044772136121,-0.4131732020840218,0.833877249163699,0.6752847795110741,0.0856286200574897,0.6950169216493136,1968,11,0.235908031463623,3.774528503417968,0.8826235234737392,14.121976375579829,0.8125,0.10102707,0.57659197,18
625,Vance Joseph,2017,0.1739130434782608,0.16533972,138,0.0085733202488526,625,0.6205035971223022,0.60905063,1112,0.0114529655991698,625,0.374113475177305,0.37019348,564,0.0039199937319924,625,0.1290322580645161,0.091394335,31,0.0376379230330067,0.0153960506532554,0.3283070473274617,-0.1982554779152992,0.2952631658042031,0.8724670286436977,0.6721243500685925,1845,1,-0.046607494354248,-0.745719909667968,-0.046607494354248,-0.745719909667968,0.3125,-0.038548976,0.3591075,2
49,Bill Belichick,2017,0.126865671641791,0.14007416,134,-0.0132084920335171,49,0.6224719101123596,0.5805215,1335,0.0419503861598754,49,0.4118457300275482,0.3829439,726,0.0289018315881408,49,0.0327868852459016,0.045201413,61,-0.0124145280875143,0.0113072994067461,-0.4765444326896847,0.5801340232580474,0.981984134371865,-0.3369708587912698,0.4429472110874258,2256,23,0.218624472618103,3.497991561889648,2.5551638007164,40.8826208114624,0.8125,0.030102313,0.5938755,29
61,Bill O'Brien,2017,0.0984848484848484,0.11684365,132,-0.0183587997700228,61,0.6051660516605166,0.599673,1084,0.0054930785045412,61,0.4157088122605364,0.37410668,522,0.0416021368741075,61,0.125,0.1218102,40,0.0031898021697998,0.0079815544446064,-0.6668514994540758,-0.3503704259123988,1.3311004002488995,0.0400829677196564,0.256537065433558,1778,4,0.0032221376895904,0.0515542030334464,0.438922047615051,7.022752761840816,0.25,0.015077442,0.24677786,7
37,Ben McAdoo,2017,0.1743119266055046,0.16692024,109,0.0073916819117484,37,0.6456692913385826,0.6100971,762,0.0355721810671287,37,0.3549883990719257,0.39176255,431,-0.0367741555736125,37,0.1428571428571428,0.12308825,21,0.0197688947830881,0.0064896505470882,0.2846447775340058,0.4173422923756926,-0.8233705306876009,0.4406903764861617,0.1729148917540054,1323,2,-0.1519741173267364,-2.4315858772277825,-0.050229703950882,-0.8036752632141122,0.1667,-0.027788192,0.31867412,2
26,Anthony Lynn,2017,0.140495867768595,0.11329727,121,0.0271985990203116,26,0.6116970278044104,0.5915158,1043,0.0201812483091711,26,0.3752151462994836,0.38308722,581,-0.0078720715082861,26,0.0232558139534883,0.04866544,43,-0.0254096276191777,0.0035245370505047,1.0165226554049476,0.0245175796032621,-0.0288866629572616,-0.6509767740408118,0.0067183718552701,1788,1,-0.1336948275566101,-2.1391172409057617,-0.1336948275566101,-2.1391172409057617,0.5625,-0.037794054,0.6961948,4
236,Jim Caldwell,2017,0.081967213114754,0.1207661,122,-0.0387988901529155,236,0.6588921282798834,0.6107342,1029,0.0481579039604254,236,0.3631578947368421,0.38168994,570,-0.0185320411857805,236,0.108695652173913,0.08781267,46,0.0208829825986986,0.0029274888051069,-1.4221255227120524,0.738569280911292,-0.3219165330566398,0.467610536917158,-0.026746566573253,1767,7,-0.0194940567016601,-0.3119049072265616,0.3886648118495942,6.218636989593508,0.5625,-0.03790611,0.58199406,7
401,Mike McCarthy,2017,0.2439024390243902,0.232482,123,0.011420437838973,401,0.668918918918919,0.60809934,1036,0.0608195775264018,401,0.3404634581105169,0.394176,561,-0.0537125482066217,401,0.0789473684210526,0.08676224,38,-0.0078148735981238,0.0026781483901573,0.43350980899326,1.0617347680193647,-1.2889867700491346,-0.2258275224702556,-0.0407222573124054,1758,12,0.1029117703437805,1.646588325500488,0.175356664609909,2.805706633758545,0.4375,0.006731987,0.33458823,18
417,Mike Mularkey,2017,0.1205673758865248,0.13645434,141,-0.0158869679092515,417,0.5941901408450704,0.5777293,1136,0.0164608560817342,417,0.4184397163120567,0.38912266,564,0.0293170513836204,417,0.0526315789473684,0.07840711,38,-0.0257755298363535,0.0010288524299373,-0.5755157783623274,-0.0704384591974441,0.9933980320107064,-0.6598182192576141,-0.1331663574075391,1879,5,-0.0350963473320007,-0.5615415573120112,-0.2846293449401854,-4.554069519042966,0.5625,-0.03414172,0.59759635,5
190,Hue Jackson,2017,0.1937984496124031,0.18880314,129,0.0049953132636787,190,0.6810912511759172,0.6512958,1063,0.029795470040358,190,0.4031413612565445,0.3843917,573,0.0187496659955428,190,0.037037037037037,0.08918279,27,-0.052145749606468,0.0003486749232779,0.1960974689784761,0.2699025701998387,0.7029131937568083,-1.297012645823614,-0.1712907444336872,1792,3,-0.2819865942001343,-4.511785507202148,-0.5610840916633607,-8.977345466613771,0.0,-0.061488524,0.2819866,4
541,Ron Rivera,2017,0.1219512195121951,0.124727644,123,-0.0027764245140843,541,0.579088471849866,0.5793801,1119,-0.0002916231551693,541,0.3851851851851852,0.38532594,540,-0.0001407532780258,541,0.0714285714285714,0.067824975,42,0.0036035967724663,9.869895629669584e-05,-0.0910730644762016,-0.498014094017904,0.1836380669669802,0.0500816562729104,-0.1853020582732654,1824,7,0.2021194398403167,3.233911037445067,0.4330152488231659,6.928243981170654,0.6875,0.014201671,0.48538056,13
141,Doug Marrone,2017,0.1017964071856287,0.103293605,167,-0.0014971979631635,141,0.5413127413127413,0.5473419,1295,-0.0060291418697843,141,0.340983606557377,0.3881485,610,-0.0471648800568502,141,0.1071428571428571,0.05716935,56,0.0499735054160867,-0.0011794286184278,-0.0438048496261825,-0.6444535058806927,-1.108999171075744,1.1705367607682766,-0.2569419314688741,2128,3,0.0147430896759033,0.2358894348144528,-0.0678070187568665,-1.0849123001098642,0.625,0.011445105,0.6102569,6
106,Chuck Pagano,2017,0.1285714285714285,0.14695162,140,-0.0183801872389657,106,0.6009852216748769,0.598772,1015,0.0022132323293263,106,0.3574380165289256,0.36818486,484,-0.010746847992101,106,0.04,0.026484804,25,0.0135151957720518,-0.0033496517824221,-0.667641779702997,-0.4340823524069387,-0.1079108445546549,0.2895796845771903,-0.3785843366162884,1664,6,-0.1663790643215179,-2.662065029144286,0.4698722064495085,7.517955303192136,0.25,-0.04672286,0.41637906,6
364,Marvin Lewis,2017,0.1056910569105691,0.12820968,123,-0.0225186234082632,364,0.623541887592789,0.59051055,943,0.0330313404316866,364,0.37524557956778,0.37104917,509,0.0041964138420719,364,0.0,0.030442933,34,-0.0304429326206445,-0.0039334504387873,-0.8205595641663037,0.352492097230631,0.3028616254058716,-0.7725985853909061,-0.4113066270517956,1609,15,-0.0275588631629943,-0.4409418106079088,-0.2784680475234986,-4.455488760375978,0.4375,-0.016303778,0.46505886,16
551,Sean McDermott,2017,0.1468531468531468,0.16266383,143,-0.015810685453715,551,0.5801801801801801,0.5770235,1110,0.0031566740156293,551,0.3540856031128405,0.34733683,514,0.0067487744041918,551,0.0333333333333333,0.0454915,30,-0.0121581683556238,-0.0045158513473794,-0.5726970942949963,-0.4100027715740033,0.3730229773226381,-0.3307763335358647,-0.4439505728250019,1797,1,0.0242429375648498,0.3878870010375968,0.0242429375648498,0.3878870010375968,0.5625,-0.0052525997,0.53825706,8
17,Andy Reid,2017,0.0909090909090909,0.10038298,132,-0.0094738927754488,17,0.6380597014925373,0.58715457,1072,0.0509051342508686,17,0.3304347826086956,0.39219242,575,-0.0617576407349628,17,0.0444444444444444,0.042209294,45,0.0022351507511403,-0.0045228121271006,-0.3385486726876531,0.8086871851822401,-1.5101367817132734,0.0170153342836812,-0.444340729008495,1824,19,-0.0307012200355529,-0.4912195205688464,0.7595833456993103,12.153333531188965,0.625,0.021240711,0.6557012,26
2,Adam Gase,2017,0.18796992481203,0.16849037,133,0.0194795596644394,2,0.6543330087633885,0.62789655,1027,0.0264364614458836,2,0.3444259567387687,0.37333438,601,-0.0289084212653053,2,0.064516129032258,0.10474929,31,-0.0402331631029805,-0.0058063908144907,0.731299361339884,0.1841701713208736,-0.6071508628713187,-1.0091639364772451,-0.5162861405774668,1792,2,0.052869975566864,0.845919609069824,0.150747001171112,2.411952018737792,0.375,0.020519346,0.32213002,5
200,Jack Del Rio,2017,0.2307692307692307,0.23136324,117,-0.0005940061349135,200,0.6349047141424273,0.6352251,997,-0.0003204030641461,200,0.348294434470377,0.382257,557,-0.0339625800426387,200,0.0555555555555555,0.04701928,36,0.0085362750622961,-0.0065851785448505,-0.0104313511182184,-0.4987486472548783,-0.7460836680096296,0.169271983153867,-0.5599376941098284,1707,12,-0.0646131634712219,-1.0338106155395503,-0.3091225741386412,-4.945961186218259,0.375,-0.039661378,0.43961316,12
470,Mike Zimmer,2017,0.099236641221374,0.1345669,131,-0.0353302618929448,470,0.580906148867314,0.559063,1236,0.0218431314989973,470,0.3626016260162601,0.3723685,615,-0.0097668885215511,470,0.0666666666666666,0.071851216,45,-0.0051845495899518,-0.0071096421263626,-1.2939575561316767,0.0669340333017728,-0.0809729258695626,-0.1622699255794856,-0.5893342154103995,2027,4,0.1462460160255432,2.3399362564086914,0.3181401491165161,5.090242385864258,0.8125,-0.012306988,0.666254,8
285,John Harbaugh,2017,0.1188811188811188,0.120250024,143,-0.0013689050203436,285,0.5830985915492958,0.5663165,1065,0.0167821061443275,285,0.3102836879432624,0.3747273,564,-0.0644436208068902,285,0.0714285714285714,0.056867015,42,0.0145615568118435,-0.0086172157177656,-0.0390643457798663,-0.0622391534405466,-1.5839711748099146,0.3148633351703014,-0.673834685517573,1814,10,-0.0229087471961975,-0.36653995513916,0.1654075980186461,2.646521568298339,0.5625,0.017605782,0.58540875,17
208,Jason Garrett,2017,0.1652173913043478,0.19160368,115,-0.0263862841803094,208,0.5737392959086585,0.58260626,1051,-0.0088669600994897,208,0.3767820773930753,0.38474828,491,-0.007966202655295,208,0.0714285714285714,0.06377557,42,0.0076530022280556,-0.0088916111767596,-0.9634720296779642,-0.7168834975202847,-0.0314742160755934,0.1479290997034603,-0.6892147276014108,1699,7,0.0889102816581726,1.4225645065307615,0.1584997773170471,2.535996437072754,0.5625,0.015726984,0.47358972,9
559,Sean McVay,2017,0.1374045801526717,0.13347739,131,0.0039271903402022,559,0.5855689176688251,0.5699599,1081,0.0156090387473163,559,0.3654188948306595,0.38556173,561,-0.0201428396072829,559,0.0,0.036860548,52,-0.0368605479598045,-0.0093667896198922,0.1566296641578413,-0.0921795001719923,-0.3661954631558179,-0.9276700547076532,-0.7158487851747651,1825,1,-0.011296808719635,-0.18074893951416,-0.011296808719635,-0.18074893951416,0.6875,-0.05173415,0.6987968,8
113,Dan Quinn,2017,0.1507936507936507,0.15432605,126,-0.0035324006799667,113,0.5882867132867133,0.58420587,1144,0.0040808474267279,113,0.3811129848229342,0.38716197,593,-0.0060489853156155,113,0.0256410256410256,0.062262613,39,-0.0366215876852854,-0.0105305315635349,-0.1190068529085189,-0.3864149773528226,0.0212278051303978,-0.9218959596708424,-0.7810772701270166,1902,3,0.0192126035690307,0.3074016571044912,0.1137304604053496,1.819687366485594,0.625,-0.007617831,0.6057874,7
214,Jay Gruden,2017,0.1470588235294117,0.16498603,136,-0.0179272057378993,214,0.6215139442231076,0.5991229,1004,0.0223910623337643,214,0.3543599257884972,0.37645254,539,-0.0220926096023566,214,0.0,0.03529575,39,-0.0352957509458065,-0.0132311259880745,-0.6509038321517376,0.0809189409205278,-0.419792318087435,-0.8898592232197543,-0.932447325787133,1718,4,-0.0327818095684051,-0.5245089530944816,-0.0760747111320495,-1.217195378112792,0.4375,-0.044052005,0.4702818,6
326,Kyle Shanahan,2017,0.1532846715328467,0.1716141,137,-0.0183294240358102,326,0.6350230414746544,0.60967225,1085,0.0253507931111595,326,0.3394039735099338,0.36727136,604,-0.0278673902252651,326,0.032258064516129,0.07046271,31,-0.0382046466392855,-0.0147626669473003,-0.6657660478465064,0.1564605218499133,-0.5785341594789606,-0.9601480618985772,-1.0182911822867198,1857,1,0.0877572894096374,1.4041166305541983,0.0877572894096374,1.4041166305541983,0.375,0.0016688406,0.2872427,8
595,Todd Bowles,2017,0.1007194244604316,0.12741329,139,-0.0266938632983955,595,0.5952615992102666,0.6111602,1013,-0.0158986195054011,595,0.3571428571428571,0.38593718,504,-0.0287943269525255,595,0.09375,0.100377105,32,-0.0066271051764488,-0.0195034787331927,-0.9748372689521234,-0.8963534250341035,-0.6040145461026575,-0.1971269873613235,-1.284016734181472,1688,3,-0.0952037572860717,-1.523260116577147,-0.1002500355243682,-1.6040005683898912,0.3125,0.021671772,0.40770376,7
275,John Fox,2017,0.1615384615384615,0.18372317,130,-0.022184705046507,275,0.581039755351682,0.6161372,981,-0.0350974512027308,275,0.3432203389830508,0.34350288,472,-0.0002825401597104,275,0.0666666666666666,0.08943537,30,-0.0227687021096547,-0.0200833496296507,-0.8082210734943425,-1.3863676214232348,0.1797405144617858,-0.5871630087285042,-1.316518871146186,1613,16,-0.0508138537406921,-0.8130216598510736,0.5415156334638596,8.664250135421753,0.3125,-0.004023671,0.36331385,16
577,Sean Payton,2017,0.1484375,0.15082334,128,-0.0023858398199081,577,0.5834797891036907,0.5806732,1138,0.0028065713302531,577,0.3163097199341021,0.3704693,607,-0.0541595820049085,577,0.0172413793103448,0.048311144,58,-0.0310697648031958,-0.0212021538244398,-0.0766407176583845,-0.4189384864514945,-1.3012751967337393,-0.7877449882876508,-1.3792285663522197,1931,11,0.1216957569122314,1.9471321105957025,0.7654426991939544,12.24708318710327,0.6875,0.05803603,0.56580424,17
191,Hue Jackson,2018,0.1411764705882353,0.121023074,85,0.0201533967957777,191,0.6443298969072165,0.61924267,582,0.025087228755361,191,0.3934426229508196,0.38727576,305,0.0061668675453936,191,0.3157894736842105,0.11213458,19,0.2036548903898188,0.0637655958715878,0.756198061476378,0.1497335356436978,0.3570270508423255,4.884003043032049,3.3832684913077062,991,4,-0.1949034929275512,-3.118455886840819,-0.7559875845909119,-12.09580135345459,0.3125,-0.03125277,0.5074035,4
147,Doug Pederson,2018,0.2061068702290076,0.17433965,131,0.0317672181675452,147,0.6469594594594594,0.58687985,1184,0.0600796100255605,147,0.3528528528528528,0.37468672,666,-0.0218338651342077,147,0.1555555555555555,0.08276763,45,0.0727879274222585,0.0357002226202891,1.1853359678427668,1.04284848441653,-0.4126797408302323,1.7218109888326358,1.810186257052816,2026,3,0.0612256526947021,0.9796104431152336,0.2140260934829712,3.424417495727539,0.5625,0.038528204,0.50127435,8
560,Sean McVay,2018,0.1716417910447761,0.13858292,134,0.0330588759771033,560,0.602814698983581,0.58363134,1279,0.0191833622945856,560,0.4292101341281669,0.3924099,671,0.0368002432380454,560,0.1076923076923077,0.056053307,65,0.0516390007848923,0.0351703705736567,1.2330635254133564,-0.0009515906688579,1.1991020633889924,1.2107808078686009,1.780487708814105,2149,2,0.1374151706695556,2.1986427307128897,0.1261183619499206,2.0178937911987296,0.8125,0.04119724,0.6750848,8
375,Matt Nagy,2018,0.1382113821138211,0.12983604,123,0.0083753443588086,375,0.6026905829596413,0.55175614,1115,0.0509344393896949,375,0.376130198915009,0.37925127,553,-0.0031210725712733,375,0.1176470588235294,0.044255298,51,0.0733917611925041,0.0323951180924336,0.320991715341125,0.8094351439267337,0.1017126392428522,1.7364016716683102,1.624933021025235,1842,1,0.0882770419120788,1.4124326705932608,0.0882770419120788,1.4124326705932608,0.75,0.031589508,0.66172296,4
137,Dirk Koetter,2018,0.1485148514851485,0.15774411,101,-0.0092292581454362,137,0.6960072595281307,0.6515356,1102,0.0444716889066402,137,0.4919871794871794,0.40432528,624,0.0876619028739439,137,0.1020408163265306,0.1024414,49,-0.0004005839630049,0.0306259374180357,-0.3295092713065056,0.6444855504127691,2.597228509059072,-0.0466730037127757,1.5257693055398711,1876,3,-0.1482007205486297,-2.3712115287780757,-0.2213737964630127,-3.541980743408203,0.3125,-0.10692024,0.46070072,3
