head_coach,season,actual_decision,predicted_go_rate,fourth_down_phat_var_sum,fourth_down_plays,fourth_down_aggression,actual_pass,predicted_pass_rate,pass_heavy_phat_var_sum,run_pass_plays,pass_heavy_aggression,actual_beyond,predicted_beyond_rate,deep_pass_phat_var_sum,pass_plays,deep_pass_aggression,actual_two_point,predicted_two_point_rate,two_point_phat_var_sum,conversion_attempts,two_point_aggression,fourth_down_aggression_reliability,pass_heavy_aggression_reliability,deep_pass_aggression_reliability,two_point_aggression_reliability,composite_aggression,fourth_down_aggression_zscore,pass_heavy_aggression_zscore,deep_pass_aggression_zscore,two_point_aggression_zscore,composite_aggression_zscore,total_plays
Jim Caldwell,2016,0.1206896551724138,0.1539758014028723,4.172286926048735,116,-0.03328614623045849,0.6837209302325581,0.6211054963531882,190.22316464132956,1075,0.06261543387936985,0.32263242375601925,0.3661173304555238,119.54757902592507,623,-0.043484906699504555,0.05714285714285714,0.066712428982802,0.7094525194200209,35,-0.009569571839944856,0.6259469990705406,0.9233756654222025,0.7657483840869225,0.6086381750501499,-0.0007321860806833099,-1.1852290922529993,1.3768647105296679,-1.1609378767048328,-0.46823173669496776,-0.1686026447031915,1849
John Fassel,2016,0.22580645161290322,0.1443867609968654,0.5769798211601924,31,0.08141969061603782,0.6277777777777778,0.6728236537840632,31.209716242602596,180,-0.0450458760062854,0.3218390804597701,0.371751658430697,15.345438194589768,87,-0.04991257797092691,0.0,0.000639592413790524,0.0019171892421065444,3,-0.000639592413790524,0.4635832296892118,0.67312467507806,0.3318293476144339,0.8087260126070872,-0.004240353265722014,2.525605158929216,-0.9339820431691818,-1.328021116608515,-0.27421053126185485,-0.33977558868941926,301
Hue Jackson,2016,0.15671641791044777,0.15881768820026618,3.159271616004692,134,-0.0021012702898184077,0.6761252446183953,0.6842257380011671,163.8630903440442,1022,-0.008100493382771856,0.368141592920354,0.37996748768755023,112.23888766344866,565,-0.011825894767196254,0.13793103448275862,0.1260900495838949,0.8990337437833582,29,0.011840984898863732,0.7467758914175795,0.9267068261493298,0.7411781751043132,0.45726948383881055,-0.004326892691445007,-0.17637105206225603,-0.14098484119956767,-0.3379819316306742,-0.0030456674761440185,-0.3439980808029811,1750
Jeff Fisher,2016,0.12605042016806722,0.14061346373945977,4.280410097619484,119,-0.014563043571392542,0.6392638036809816,0.6230141263843679,144.8839772938005,815,0.01624967729661364,0.31473214285714285,0.3657189226246779,84.96708769133652,448,-0.05098677976753507,0.047619047619047616,0.024520518261159027,0.3633753064367843,21,0.02309852935788859,0.6318939006350571,0.9009308539672917,0.703996417170152,0.5222347183166363,-0.006666816405072175,-0.5795203284640976,0.38166821704608733,-1.3559443113253369,0.24154642416515595,-0.4581692732344303,1403
Mike McCoy,2016,0.15454545454545454,0.17246232515551377,3.107208722176327,110,-0.017916870610059227,0.619678334910123,0.6075829199066803,189.97229981707088,1057,0.012095415003442689,0.3592400690846287,0.36547777999488334,111.7528692019585,579,-0.006237710910254657,0.041666666666666664,0.06217248268414247,0.7274278319865837,48,-0.02050581601747581,0.6689385185242307,0.9210477905920644,0.7512694639521639,0.7404437302653722,-0.00672175669003741,-0.6880195695644472,0.2925009614703987,-0.19272063487667207,-0.705842953583201,-0.46084995799798656,1794
Todd Bowles,2016,0.15079365079365079,0.17967136768028366,4.455062278526101,126,-0.028877716886632876,0.6187258687258688,0.6342076579087259,179.37460430924645,1036,-0.015481789182857142,0.41454545454545455,0.3781401324314621,107.63177295685381,550,0.036405322113992444,0.037037037037037035,0.06853549058939314,0.7300694470735429,27,-0.0314984535523561,0.6490064711861845,0.9222943148889996,0.7388885724103134,0.473505580403942,-0.007556793681835056,-1.042612543237477,-0.2994172758024343,0.9157579752054313,-0.9446794260570511,-0.5015936662320142,1739
Sean Payton,2016,0.1574074074074074,0.22434906648506378,4.4959247495371075,108,-0.06694165907765637,0.6471631205673759,0.6128039282700377,196.53807619543926,1128,0.03435919229733819,0.32781954887218046,0.36591535287382276,125.67973011808175,665,-0.03809580400164231,0.09090909090909091,0.07445398754339708,0.9035166916819004,55,0.016455103365693835,0.5737684577449985,0.9277556440921134,0.7798712872131763,0.75096408080106,-0.007876609048406927,-2.274014399504779,0.7703715868539704,-1.02085156847438,0.09720504803206564,-0.5171983210106141,1956
John Fox,2016,0.13513513513513514,0.15069860641883556,3.680885251163961,111,-0.01556347128370042,0.6261216350947159,0.651545100066354,168.98164837818496,1003,-0.025423464971638166,0.38420107719928187,0.37400617692043203,110.17994595859196,557,0.010194900278849839,0.0,0.01381142984496364,0.346155878567865,32,-0.01381142984496364,0.6346132204605373,0.9219311168075219,0.7392539968432753,0.7271025636667439,-0.01184993308356923,-0.6118850408686812,-0.51280581108248,0.2344346755948156,-0.5603943682234785,-0.7110675229718273,1703
Jason Garrett,2016,0.08490566037735849,0.11498641192786138,2.102387135977683,106,-0.030080751550502896,0.5520361990950227,0.5673327305897801,200.48853499583623,1105,-0.015296531494757404,0.37065637065637064,0.35735822833673925,98.7985986176704,518,0.01329814231963139,0.058823529411764705,0.08668072117114778,0.8757882252313901,51,-0.027857191759383074,0.7349642010735489,0.9235516702354324,0.7322260817855544,0.72788451557442,-0.01499858514478493,-1.0815317679149676,-0.29544089721668504,0.3151014851568359,-0.8655659176539966,-0.8646987538906724,1780
Chip Kelly,2016,0.1357142857142857,0.1610905698121964,4.50024675898243,140,-0.025376284097910706,0.6005859375,0.6613639197221346,172.95757036661055,1024,-0.0607779822221346,0.38979591836734695,0.38722770978726045,99.78596900600246,490,0.002568208580086495,0.05555555555555555,0.02266161523435686,0.7435535454044517,36,0.03289394032119869,0.6932387591625953,0.9232300249252072,0.707828820003128,0.6108736367193494,-0.017645303968342296,-0.9293381268885452,-1.2716566136936527,0.036183659796692254,0.4543708162626198,-0.9938393076431247,1690
Andy Reid,2016,0.12408759124087591,0.14172516352607295,4.182071213607515,137,-0.017637572285197037,0.6290322580645161,0.60358266547089,185.28510423892678,1054,0.025449592593626114,0.3160621761658031,0.37846797453688996,113.29568476151516,579,-0.06240579837108684,0.06976744186046512,0.09647192157607669,0.37518221542487595,43,-0.026704479715611573,0.6995818263508968,0.9224397647317958,0.7486985270827422,0.8161348982549183,-0.0180054617134887,-0.6789840242191529,0.5791355748274948,-1.6527744608826977,-0.840521002142234,-1.0114123759390334,1813
Bill O'Brien,2016,0.1656441717791411,0.17085284394628744,7.109149480822043,163,-0.00520867216714635,0.6008032128514056,0.6136419387003145,217.05777246798309,1245,-0.012838725848908883,0.3627906976744186,0.37346614055920163,124.59898552885498,645,-0.010675442884783004,0.0,0.06569668795644891,0.9786084717048893,29,-0.06569668795644891,0.6597701089031603,0.9340593919444705,0.7707373546181713,0.43631009233509616,-0.01868013134264801,-0.2768982234389641,-0.24268645642487274,-0.30807666427179137,-1.687702712687809,-1.0443313277876813,2082
Marvin Lewis,2016,0.07377049180327869,0.11159189599342255,4.41924880221058,122,-0.03782140419014386,0.6105947955390335,0.6183430379720536,183.56641250103925,1076,-0.0077482424330200805,0.35294117647058826,0.37877203282123884,108.99937258827761,561,-0.025830856350650577,0.0,0.01575873053323968,0.44929333630764406,35,-0.01575873053323968,0.6360416219093185,0.9259858359347259,0.744060051742853,0.7106224490122514,-0.020435828055761038,-1.3319486580347235,-0.13342411242350358,-0.7020320296022126,-0.602703270500844,-1.1299965082876766,1794
Adam Gase,2016,0.088,0.08765761642614961,2.8381401236853376,125,0.00034238357385038554,0.5816733067729084,0.6375664864292004,170.41997696172405,1004,-0.055893179656292036,0.3411764705882353,0.3863586288449904,98.81893146772984,510,-0.04518215825675509,0.06666666666666667,0.04837076411188011,0.8866487170865065,45,0.018295902554786553,0.7407039675708977,0.9214632520737674,0.726037707232438,0.6728855193073945,-0.023437010497172565,-0.09731671006333013,-1.1668090118604046,-1.205056854969606,0.1371999976936544,-1.2764322984994585,1684
Doug Pederson,2017,0.20422535211267606,0.18754563251806605,5.854729657561469,142,0.01667971959461001,0.6001540832049307,0.5804204186682915,229.49109649237369,1298,0.01973366453663916,0.4,0.3702813565508399,130.22689272815657,670,0.029718643449160143,0.171875,0.03545981068025128,1.039413182356645,64,0.13641518931974872,0.6411954283619027,0.9357437733082556,0.7763213963328949,0.7801847753629083,0.05063464250209359,0.4312104141495261,0.456448661498156,0.7419420023067768,2.7035716889783803,2.337723538737473,2174
Steve Spagnuolo,2017,0.16666666666666666,0.17581309788521962,2.3506144138970337,42,-0.009146431218552964,0.6237942122186495,0.6402990325590614,54.727960289133705,311,-0.016504820340411896,0.3352272727272727,0.3891148720744065,34.042800843253566,176,-0.053887599347133774,0.2857142857142857,0.008561547275998496,0.05686061866523526,7,0.2771527384382872,0.2802573593629692,0.7780568952363276,0.4781211377524399,0.43698834815668336,0.04050963382788349,-0.40428817640550124,-0.3213756583623252,-1.4313492773338328,5.761369207492938,1.8436970424969537,536
Dirk Koetter,2017,0.07547169811320754,0.0963413999699336,2.9254269822807966,106,-0.020869701856726056,0.6635601118359739,0.6446547959952894,188.10159344608644,1073,0.018905315840684445,0.4900332225913621,0.37634405100907076,118.02078464125096,602,0.11368917158229136,0.18421052631578946,0.14760722040548563,1.6698790246857853,38,0.036603305910303835,0.6658756847553152,0.9239040216255198,0.7556050698285138,0.4378369757623576,0.03790587848091444,-0.7835462457069703,0.43866895124745725,2.9247026483412144,0.534964012354699,1.7166527927071145,1819
Pete Carroll,2017,0.07692307692307693,0.08145048149701255,3.410324433493379,130,-0.00452740457393562,0.6692160611854685,0.6153825181482955,181.7307866560875,1046,0.053833543037173026,0.4029038112522686,0.35234220771021824,103.325220927386,551,0.05056160354205036,0.11627906976744186,0.10052070477141295,0.8651717146436393,43,0.01575836499602891,0.7199903212229591,0.9227348129263655,0.7473762177550455,0.6581050687503108,0.03102598172067192,-0.2548586203236491,1.1883698467240762,1.2837415366088192,0.08206704917419969,1.3809640639046898,1770
Bill Belichick,2017,0.12686567164179105,0.14374277161367452,5.332149091522482,134,-0.01687709997188347,0.6224719101123596,0.5616091175695483,243.58419113617794,1335,0.06086279254281124,0.4118457300275482,0.366903111660554,142.44965226837385,726,0.0449426183669942,0.03278688524590164,0.04003066574546583,0.4627668630101709,61,-0.007243780499564187,0.6360075626947795,0.9355399383323565,0.7883804400620018,0.8786719123719203,0.023242323272717642,-0.6543820790618525,1.3392459452806997,1.1376795791168037,-0.4176993874126264,1.0011783634963136,2256
Bruce Arians,2017,0.11643835616438356,0.13582722314650983,4.548004069416626,146,-0.019388866982126274,0.6455122393472348,0.6394609391084743,188.46375110552012,1103,0.0060513002387604375,0.4623115577889447,0.37176219891806334,116.46596897670192,597,0.09054935887088139,0.07142857142857142,0.06477382493890868,0.5179756341883018,28,0.006654746489662744,0.7086170557161979,0.9275627549417523,0.7549731389845018,0.5768534593720966,0.021588506657154137,-0.735639940988024,0.16276983523959826,2.323197886301442,-0.11572680365766598,0.9204841878861448,1874
Mike Tomlin,2017,0.11764705882352941,0.12128874948296722,5.031288150756051,119,-0.003641690659437813,0.6251082251082251,0.5974072297099672,202.34758851669557,1155,0.027700995398257877,0.40310077519379844,0.37515295396413056,125.43568310831722,645,0.02794782122966788,0.08163265306122448,0.05892541032892264,1.0977860817507223,49,0.022707242732301847,0.5935650857018442,0.9289645671855886,0.7695526076128265,0.6632874182462006,0.02034953877908062,-0.22620499971438948,0.6274597766032062,0.6959106013168622,0.23304495969998093,0.8600316016756978,1968
Ben McAdoo,2017,0.1743119266055046,0.16399599848902838,2.365470852600358,109,0.01031592811647622,0.6456692913385826,0.6290595704650511,132.5390213391133,762,0.01660972087353152,0.35498839907192575,0.387365298004654,84.24735871913897,431,-0.03237689893272827,0.14285714285714285,0.07525899917527568,0.5567210933188822,21,0.06759814368186717,0.7226953008540415,0.896801803676062,0.6894476285779362,0.41638514410177024,0.010338413435888356,0.2253361880973434,0.3893962070899987,-0.8721922566853529,1.2083872644877962,0.3715617804774675,1323
Mike McCarthy,2017,0.24390243902439024,0.2343489428116211,4.038906000714162,123,0.00955349621276913,0.668918918918919,0.6287571367947924,177.389936078103,1036,0.04016178212412658,0.3404634581105169,0.3754099034479403,107.39739188988136,561,-0.03494644533742336,0.07894736842105263,0.05662520813807772,1.2247980247072663,38,0.022322160282974908,0.6602810623248202,0.9230879535928456,0.7468694678279357,0.5150029908678893,0.01011386781591859,0.20067084847511868,0.8949186119507411,-0.9389859865215568,0.22467829305450987,0.360605593727487,1758
Anthony Lynn,2017,0.14049586776859505,0.09749050212614507,2.375732524398241,121,0.04300536564244997,0.6116970278044104,0.6020725022971073,180.83453366064467,1043,0.009624525507303083,0.37521514629948366,0.37365541888583537,111.97013730685127,581,0.001559727413648293,0.023255813953488372,0.04195703206439015,0.49288310062185764,43,-0.01870121811090178,0.7617735057163683,0.9226777277372568,0.7521940826234599,0.7716263100120287,0.008846990713718715,1.2828681128728863,0.2394656883814209,0.009968831197803356,-0.6666345473319956,0.2987912411569719,1788
Jim Caldwell,2017,0.08196721311475409,0.11559422102270413,4.282688312297249,122,-0.033627007907950035,0.6588921282798834,0.6246828692716314,177.5325972192886,1029,0.034209259008252,0.3631578947368421,0.37609990575280405,109.97291323304117,570,-0.01294201101596193,0.10869565217391304,0.07507041991060681,1.133734833091637,46,0.03362523226330623,0.6432764124374167,0.9220619931482298,0.7484039130809338,0.6270072369731164,0.007246114781481039,-1.1962562659568428,0.7671534126117641,-0.36699466595982827,0.4702595588184725,0.22068018435031161,1767
Vance Joseph,2017,0.17391304347826086,0.17224339266819527,5.589890794331733,138,0.0016696508100655927,0.6205035971223022,0.6465151443384025,184.1963559983003,1112,-0.026011547216100328,0.374113475177305,0.3659398475142383,108.1281523599737,564,0.008173627663066674,0.12903225806451613,0.08589973128818523,0.9276573462199537,31,0.04313252677633089,0.6386938903166428,0.9301500214427055,0.7476033323293253,0.4826821498718696,0.001358167511181594,-0.054378452900265904,-0.5254284324026799,0.18189297532536347,0.6768240595632457,-0.06660865199450203,1845
Bill O'Brien,2017,0.09848484848484848,0.12324338896694302,3.0502744768389984,132,-0.02475854048209454,0.6051660516605166,0.6265725002918784,185.52508800699533,1084,-0.021406448631361763,0.4157088122605364,0.36612046327075065,99.71705358291884,522,0.04958834898978576,0.125,0.11674318151308398,1.2008191409893934,40,0.00825681848691602,0.7477266773935194,0.9262732608236114,0.7334265588253265,0.545471163708792,0.00085760722135555,-0.9093535800595336,-0.4265844082466616,1.2584424015135995,-0.08091866746114441,-0.09103233933116414,1778
Ron Rivera,2017,0.12195121951219512,0.1289826248819115,4.178389455534721,123,-0.007031405369716387,0.579088471849866,0.600959194508665,198.5029687434547,1119,-0.02187072265879897,0.3851851851851852,0.37646340317487387,106.92002703281169,540,0.008721782010311319,0.07142857142857142,0.04422335426785312,1.1784308038419213,42,0.027205217160718304,0.6526243560859607,0.9259955950351444,0.7330468335878372,0.574146482312131,-0.000979898754061322,-0.335865238412366,-0.4365496049386713,0.1961419000816938,0.3307722196366261,-0.18068921450683254,1824
Sean McVay,2017,0.13740458015267176,0.12483904292583747,3.8502445244633847,131,0.012565537226834289,0.5855689176688251,0.5786114446939444,188.4908946568637,1081,0.006957472974880696,0.36541889483065954,0.3754370546779595,108.4246601767862,561,-0.010018159847299979,0.0,0.014675830175607328,0.5659389730058075,52,-0.014675830175607328,0.6981302621117587,0.9247982728847911,0.7450654985727329,0.8114393717596112,-0.001310324941423747,0.2981130124333167,0.1822199638677742,-0.2909910083944186,-0.5791751499167791,-0.19681159986582655,1825
Hue Jackson,2017,0.1937984496124031,0.18833289896424468,2.9722104917113414,129,0.005465550648158429,0.6810912511759172,0.6847234244334843,170.24247757660618,1063,-0.0036321732575671506,0.4031413612565445,0.3886632339568935,112.48504835956717,573,0.014478127299650978,0.037037037037037035,0.0711592017703003,0.7639971747987641,27,-0.034122164733263266,0.7439252159606277,0.92940888541556,0.7461210635985083,0.4621969134610041,-0.001484751287390426,0.06842223031258822,-0.04507663548682712,0.3457744466656043,-1.0016846644495394,-0.20532233198692054,1792
Mike Mularkey,2017,0.12056737588652482,0.13046854712264905,3.4697578376504454,141,-0.009901171236124232,0.5941901408450704,0.6091269527413984,197.9122667248662,1136,-0.014936811896328006,0.41843971631205673,0.3698327262398404,109.79292716229935,564,0.048606990072216305,0.05263157894736842,0.08439048259702088,0.5860470919299275,38,-0.03175890364965246,0.7483039625943813,0.9282345217641086,0.7447094080134656,0.6893668786657924,-0.0022405228893298806,-0.42870467677670165,-0.287719861060286,1.2329325985800106,-0.9503382119759313,-0.24219846794671132,1879
Andy Reid,2017,0.09090909090909091,0.09160845224453444,4.178560051422449,132,-0.0006993613354435296,0.6380597014925373,0.6048715481275706,187.1312964599539,1072,0.03318815336496672,0.33043478260869563,0.37892559384012753,113.82993271363392,575,-0.048490811231431896,0.044444444444444446,0.058071700030793885,0.8117758204059236,45,-0.013627255586349439,0.6839078217136553,0.9241361898709329,0.7451886208635256,0.6920007426113249,-0.0050481506427315385,-0.1310180699651445,0.7452363593688166,-1.2910631915387791,-0.5563928235433845,-0.3791902026099778,1824
Jason Garrett,2017,0.16521739130434782,0.1858837714301978,4.19328494674214,115,-0.02066638012584998,0.5737392959086585,0.589433207894391,182.6009853849095,1051,-0.015693911985732556,0.37678207739307534,0.37080697102570676,95.05237868818915,491,0.005975106367368588,0.07142857142857142,0.0621731619296389,0.6366763784188122,42,0.009255409498932526,0.6207027158360628,0.9230735307968005,0.7186023563650348,0.7139133064758182,-0.0055145892960844455,-0.776968609697442,-0.3039702883092556,0.124743807987627,-0.059222331709388766,-0.40194900322355454,1699
Dan Quinn,2017,0.15079365079365079,0.13776138540218213,4.146652007993296,126,0.01303226539146865,0.5882867132867133,0.5989686358667963,202.78617794440706,1144,-0.010681922580082936,0.3811129848229342,0.37174690124141063,114.29038245330374,593,0.009366083581523577,0.02564102564102564,0.06286884973759208,0.8180214589249243,39,-0.037227824096566435,0.6651688798913066,0.9275458130584663,0.7559727802762136,0.6261238538795463,-0.005871982361363964,0.31321207719699007,-0.19639274295039477,0.21289011097290744,-1.0691611663066336,-0.41938717532808106,1902
Mike Zimmer,2017,0.09923664122137404,0.1199517475670152,5.112618070766446,131,-0.02071510634564115,0.580906148867314,0.5769265470212525,225.31508991570144,1236,0.003979601846061498,0.36260162601626017,0.3718147377877395,117.96587504015666,615,-0.009213111771479321,0.06666666666666667,0.07101039054505236,0.42677021110564,45,-0.004343723878385691,0.6352566553446152,0.9307932612369972,0.7634934006111815,0.8103779947668467,-0.006372589911189969,-0.778544945569292,0.11830281630312016,-0.27006429402052445,-0.3546900057988946,-0.44381316860767556,2027
Sean McDermott,2017,0.14685314685314685,0.14597189551113843,4.08092853865037,143,0.0008812513420084211,0.5801801801801801,0.6212062596167262,191.37106065480063,1110,-0.041026079436546015,0.3540856031128405,0.3390499959286129,91.47554477118568,514,0.015035607184227584,0.03333333333333333,0.021957078811586445,0.5949642939656137,30,0.011376254521746888,0.722223304983201,0.9273840930794905,0.7441124519861029,0.5767100607045755,-0.006619072269021404,-0.07988386596477774,-0.8477009653745885,0.36026578285299127,-0.013142840567664313,-0.45583970799570883,1797
Jay Gruden,2017,0.14705882352941177,0.15154689507001837,4.005299569230176,136,-0.004488071540606597,0.6215139442231076,0.6140215250183884,176.01082825688204,1004,0.007492419204719214,0.35435992578849723,0.3718301316565225,103.67555236880986,539,-0.01747020586802528,0.0,0.017362668456441428,0.5027941783809092,39,-0.017362668456441428,0.7055448251515503,0.9190952021624462,0.7383178897522185,0.731516691112642,-0.007070646615443879,-0.25358616225793135,0.19370207159931394,-0.48470222050788425,-0.6375519475748407,-0.4778732389618047,1718
Marvin Lewis,2017,0.10569105691056911,0.12774001849831576,2.5601420848412393,123,-0.02204896158774665,0.623541887592789,0.6271526685699599,162.24575519260253,943,-0.0036107809771709354,0.37524557956778,0.37243388646121733,100.0988934676508,509,0.0028116931065626516,0.0,0.006473616609475678,0.21365526664544945,34,-0.006473616609475678,0.7540736755301658,0.9157679776443032,0.722684443712634,0.829734407623736,-0.007222443573614309,-0.8216963304909497,-0.04461747070645883,0.042512885706381266,-0.4009660760347324,-0.4852798221853748,1609
Jack Del Rio,2017,0.23076923076923078,0.2323071507090763,3.821789165580766,117,-0.0015379199398455057,0.6349047141424273,0.6461431064036719,164.8605944484375,997,-0.011238392261244567,0.348294434470377,0.3783482504722499,107.70277947181859,557,-0.0300538160018729,0.05555555555555555,0.04298068314331734,0.4725444568218778,36,0.01257487241223821,0.6501688106467861,0.9228395813452099,0.7436133038139923,0.7118313142375449,-0.00817855524228888,-0.1581461750065878,-0.2083368309204365,-0.8118051886070621,0.012899468923632165,-0.5319310906324929,1707
John Harbaugh,2017,0.11888111888111888,0.10807921521920397,3.6539535956133444,143,0.010801903661914913,0.5830985915492958,0.5996095402166247,182.0115788723208,1065,-0.01651094866732894,0.3102836879432624,0.36645782285042305,109.42203148618559,564,-0.05617413490716067,0.07142857142857142,0.0403868942465427,0.5532775401260995,42,0.031041677182028722,0.743841509233183,0.9251560640764234,0.7453522048895043,0.7417086646483178,-0.008265352119688464,0.24105792248182992,-0.3215071970216346,-1.4907863196764994,0.41412678994509855,-0.5361661445081064,1814
Adam Gase,2017,0.18796992481203006,0.17461407314289304,5.159437939933749,133,0.013355851669137025,0.6543330087633885,0.6562195247186107,171.27572080264304,1027,-0.0018865159552221566,0.34442595673876875,0.36529256552519795,115.91899484067115,601,-0.020866608786429208,0.06451612903225806,0.10288900220151728,1.1273283573863517,31,-0.03837287316925922,0.6401517254947697,0.9243299921970066,0.7582992056191253,0.4343210898435419,-0.009315314640588915,0.3236803765913033,-0.007607775833540463,-0.572989561235512,-1.0940395888384082,-0.5873966492982448,1792
Sean Payton,2017,0.1484375,0.12761768267053952,3.988052001014687,128,0.020819817329460477,0.5834797891036907,0.57206676424598,205.21448468421042,1138,0.011413024857710674,0.3163097199341021,0.3698089511821626,116.99452143897119,607,-0.0534992312480605,0.017241379310344827,0.03809167876784943,0.7947152170757298,58,-0.0208502994575046,0.6806824343494176,0.9260245201747366,0.7602425418850132,0.7922087703977756,-0.010271646463360477,0.5651462006804648,0.2778541115045595,-1.421253894802853,-0.7133275276338844,-0.6340586596578559,1931
Doug Marrone,2017,0.10179640718562874,0.11124024995659242,5.109689876217913,167,-0.009443842770963676,0.5413127413127413,0.5765430209956862,231.0130931585973,1295,-0.0352302796829449,0.34098360655737703,0.38622588151498555,119.86910821493183,610,-0.04524227495760852,0.10714285714285714,0.04782886975434459,1.2937418506607445,56,0.05931398738851255,0.7390431110921244,0.9350647438849559,0.7576055947284517,0.6858521445805736,-0.010751072767921001,-0.41390970052079,-0.7232996826861058,-1.2066195504975445,1.02839782517,-0.657451162821914,2128
Chuck Pagano,2017,0.12857142857142856,0.14897613515722696,3.473830063092821,140,-0.020404706585798404,0.6009852216748769,0.6410624051769379,173.69770943760832,1015,-0.04007718350206102,0.3574380165289256,0.3679498776895163,94.11800353585724,484,-0.010511861160590719,0.04,0.01660158122482244,0.3530999934435452,25,0.02339841877517756,0.745390875637877,0.9216614968872336,0.7147770831291341,0.6145287877415411,-0.015112249905400114,-0.7685032415719214,-0.8273338242713308,-0.30382446105340405,0.2480621061687031,-0.8702447642931886,1664
Kyle Shanahan,2017,0.15328467153284672,0.16291731470922916,4.122003410959268,137,-0.009632643176382433,0.6350230414746544,0.6401822124354645,188.67845447124273,1085,-0.005159170960810089,0.3394039735099338,0.3579680633791466,114.84172153830609,604,-0.01856408986921282,0.03225806451612903,0.07440913975149728,1.1388289918867815,31,-0.04215107523536825,0.7026135740649361,0.9252416312455888,0.7618180320831177,0.43182906009531924,-0.015554133433467733,-0.42001755893781717,-0.07785217657203455,-0.5131370416552907,-1.1761283915392715,-0.8918054540804174,1857
Todd Bowles,2017,0.10071942446043165,0.13218143673094615,3.661326415434301,139,-0.0314620122705145,0.5952615992102666,0.6410967362389568,171.53024914619365,1013,-0.04583513702869024,0.35714285714285715,0.3809497249196702,97.60246543800315,504,-0.023806867776813068,0.09375,0.09597161519768349,0.25581029200134664,32,-0.002221615197683491,0.7324864264727597,0.9222810490926404,0.7237878318538835,0.782862210733074,-0.02666168404340538,-1.126216761552135,-0.9509227739979479,-0.6494197297249086,-0.30858305922698903,-1.4337728228214461,1688
John Fox,2017,0.16153846153846155,0.19032862466513575,3.62090154289416,130,-0.028790163126674206,0.581039755351682,0.6613646576894974,159.6101154812201,981,-0.08032490233781542,0.3432203389830508,0.34531277521332454,86.3308759676025,472,-0.00209243623027372,0.06666666666666667,0.09798717582392176,0.4615022929116575,30,-0.031320509157255094,0.70775344689878,0.9228402614124422,0.7220894820916867,0.6372149748409783,-0.03878801494232683,-1.0397801024462625,-1.6912125056116107,-0.08496684745116019,-0.9408132373022993,-2.025449231110022,1613
Gregg Williams,2018,0.26666666666666666,0.18237722042926585,1.208203442563751,45,0.08428944623740081,0.6291666666666667,0.605862928488447,83.94287814136224,480,0.023303738178219624,0.45660377358490567,0.39077648305911283,52.70032712795578,265,0.06582729052579284,0.16,0.04017618673693505,0.5461731321852478,25,0.11982381326306496,0.4651422897019844,0.844828561619236,0.572954859338517,0.5075505580838197,0.06585589698659464,2.6184442658573808,0.5330768679901081,1.6805633921289354,2.34309171151239,3.080409620628656,815
Hue Jackson,2018,0.1411764705882353,0.12110931118154172,1.3525760533815014,85,0.02006715940669357,0.6443298969072165,0.6379443365445239,97.43498381338745,582,0.006385560362692666,0.39344262295081966,0.3797572367038632,58.82476506770054,305,0.013685386246956477,0.3157894736842105,0.08032481049610253,0.5283937399858846,19,0.235464663188108,0.7348642205796887,0.8733515547332801,0.6142327770701296,0.3809365675998399,0.045489462547785055,0.5407970578991365,0.1699444081952881,0.3251676455558857,4.855614532567632,2.086676324148069,991
Sean McVay,2018,0.17164179104477612,0.1219292862527682,4.824559147386363,134,0.04971250479200792,0.602814698983581,0.575160292066791,229.773979805455,1279,0.027654406916789998,0.42921013412816694,0.38781327852930747,131.26473360220004,671,0.04139685559885947,0.1076923076923077,0.04113430245164496,1.0779459858138476,65,0.06655800524066274,0.6588362300208608,0.9338714964930522,0.775459792388298,0.7792585513902429,0.04528956367077078,1.4998499367092122,0.6264597995336892,1.0455097237815136,1.1857882298709033,2.076922718497802,2149
Mike Tomlin,2018,0.15384615384615385,0.13841666011884313,3.457541274695726,104,0.015429493727310728,0.70018281535649,0.591614305482704,200.20530735215274,1094,0.10856850987378597,0.35276967930029157,0.38268321065495436,135.97332544948367,686,-0.029913531354662792,0.09259259259259259,0.03984315594817855,0.7751139492329364,54,0.05274943664441404,0.6187807175812136,0.9222283640588089,0.7770185685527086,0.7721245985597706,0.04114949377682086,0.39076451272345686,2.3632034110057782,-0.808158578135736,0.8857701675108457,1.8749175361112793,1938
Doug Pederson,2018,0.20610687022900764,0.16427878506007404,3.873386677427493,131,0.041828085168933604,0.6469594594594594,0.5941384842987424,213.90429525057726,1184,0.05282097516071704,0.35285285285285284,0.36701838961922356,127.15280120097633,666,-0.014165536766370723,0.15555555555555556,0.07044312345875975,0.7075848886794284,45,0.08511243209679581,0.6968658629011958,0.9285712346216968,0.7783831752773832,0.7204825091281485,0.04112674567723402,1.2447820588020817,1.1666360484571483,-0.39879944219236385,1.5889193114727083,1.8738075949451405,2026
Joe Philbin,2018,0.1875,0.23914189428802501,1.0845837891554222,32,-0.051641894288025014,0.7692307692307693,0.6631281252936784,43.49801593271133,273,0.1061026439370909,0.39880952380952384,0.3834691645754988,32.17557367175258,168,0.015340359234025047,0.2222222222222222,0.20784597293499651,0.16464776934944428,9,0.014376249287225695,0.3288099567135248,0.772660588483312,0.46898975207859944,0.3070450713326352,0.040803925954826015,-1.7790536130508687,2.3102759638019466,0.368187619191112,0.05203789198659764,1.8580563495378368,482
